"Time (s)","Parcel Centroid[X] (m)","Parcel Centroid[Y] (m)","Parcel Centroid[Z] (m)","Particle Velocity[i] (m/s)","Particle Velocity[j] (m/s)","Particle Velocity[k] (m/s)","Particle Velocity: Magnitude (m/s)","Volume Fraction of Phase 1","Wall Shear Stress: Magnitude (Pa)","Report: Element Count 1","Report: Total Solver CPU Time (s)","X (m)","Y (m)","Z (m)"
0.12,-0.0906400654332126,0.0326624971262114,0.00549547012882067,0.821195142778463,0.0304219337869433,-0.318202682982427,0.881215015779629,0.025053451654066,0,6595,87.1020000000002,-0.0906400654332126,0.0326624971262114,0.00549547012882067
0.12,-0.0886708098896031,0.025562137377091,0.00233485964503248,0.903072911799464,-0.0158607705791505,-0.221991799660732,0.930092794932816,0.0707736561991801,0,6595,87.1020000000002,-0.0886708098896031,0.025562137377091,0.00233485964503248
0.12,-0.0907398652274847,0.0248680116813445,0.00844159039205331,0.776052192109102,6.77441635202717e-05,-0.409896128089889,0.87765132329969,0.0707736561991801,0,6595,87.1020000000002,-0.0907398652274847,0.0248680116813445,0.00844159039205331
0.12,-0.0899672276545374,0.0387105461878797,0.00238288867273316,0.881390649548328,0.00330116890144651,-0.102865630465978,0.887379125717132,0.025053451654066,0,6595,87.1020000000002,-0.0899672276545374,0.0387105461878797,0.00238288867273316
0.12,-0.0899959046510467,0.0267715169512116,0.00426409629825238,0.93141957408232,0.0223689434081672,-0.323626345632468,0.986294481481222,0.0707736561991801,0,6595,87.1020000000002,-0.0899959046510467,0.0267715169512116,0.00426409629825238
0.12,-0.0907381601886636,0.0247629772822421,0.00562860400961819,0.806557378360039,0.014614555519917,-0.260626425718043,0.847746733171309,0.0707736561991801,0,6595,87.1020000000002,-0.0907381601886636,0.0247629772822421,0.00562860400961819
0.12,-0.0892924305052216,0.0371743519860284,0.00050634242846861,0.80621762579672,-0.0241964209307942,0.00748311373299962,0.806615350661207,0.025053451654066,0,6595,87.1020000000002,-0.0892924305052216,0.0371743519860284,0.00050634242846861
0.12,-0.0895898234319315,0.0275838540047973,0.00237044847249961,0.945026614705472,-0.0137142718368828,-0.0814736424368349,0.948631297272879,0.0707736561991801,0,6595,87.1020000000002,-0.0895898234319315,0.0275838540047973,0.00237044847249961
0.12,-0.0898510275932796,0.0410297019634852,0.00371324392268861,0.897480496137027,0.0524271757381554,-0.18347197315031,0.917541178712929,0.025053451654066,0,6595,87.1020000000002,-0.0898510275932796,0.0410297019634852,0.00371324392268861
0.12,-0.0907377622839729,0.0291838623253016,0.00979262712690789,0.776329036951685,0.000272293366286378,-0.40956657067672,0.87774234463987,0.0446006592868082,0,6595,87.1020000000002,-0.0907377622839729,0.0291838623253016,0.00979262712690789
0.12,-0.0882472779484253,0.0367477150570595,0.00126930552399621,0.945305742650497,0.056836239426961,-0.0720330974607967,0.949748425810753,0.025053451654066,0,6595,87.1020000000002,-0.0882472779484253,0.0367477150570595,0.00126930552399621
0.12,-0.0907504726434796,0.0344679719402751,0.00742851640426218,0.775851716692427,-4.22425491823708e-05,-0.408204720460757,0.876685223946123,0.025053451654066,0,6595,87.1020000000002,-0.0907504726434796,0.0344679719402751,0.00742851640426218
0.12,-0.090754327973661,0.0357569775681028,0.00640338661514054,0.789352415283772,-0.0313956451378851,-0.340128294425848,0.860087308775676,0.025053451654066,0,6595,87.1020000000002,-0.090754327973661,0.0357569775681028,0.00640338661514054
0.12,-0.0907512131624727,0.039875721160366,0.00946255309080748,0.775968217507098,-0.000248379105981261,-0.406920729410209,0.876191312612183,0.025053451654066,0,6595,87.1020000000002,-0.0907512131624727,0.039875721160366,0.00946255309080748
0.12,-0.0907566045478826,0.0360432255965475,0.00785401069700312,0.775520165064832,-0.000722047147545076,-0.406165833055408,0.875444305319225,0.025053451654066,0,6595,87.1020000000002,-0.0907566045478826,0.0360432255965475,0.00785401069700312
0.12,-0.0884098289427274,0.0347974948729112,0.00178326926504889,0.927286962220867,-0.0106323953719396,-0.0226904077832178,0.927625470080203,0.025053451654066,0,6595,87.1020000000002,-0.0884098289427274,0.0347974948729112,0.00178326926504889
0.12,-0.0895667798402262,0.0385157743167615,0.00137064333117882,0.906604334994629,0.0360139888765213,-0.0319675552399624,0.907882344918036,0.025053451654066,0,6595,87.1020000000002,-0.0895667798402262,0.0385157743167615,0.00137064333117882
0.12,-0.0900767918513397,0.0338312511635938,0.00530392685798576,0.902819400357843,-0.0109938135323576,-0.301731753053387,0.951969424088373,0.025053451654066,0,6595,87.1020000000002,-0.0900767918513397,0.0338312511635938,0.00530392685798576
0.12,-0.0907144332942583,0.0393130433339856,0.00585546109677118,0.816610184987861,-0.0216930774840458,-0.310372425357485,0.873872889074221,0.025053451654066,0,6595,87.1020000000002,-0.0907144332942583,0.0393130433339856,0.00585546109677118
0.12,-0.0907580177737712,0.0317040075454699,0.0112058835951013,0.776291143909109,0.000856637089699875,-0.408201935048046,0.877073254475238,0.0446006592868082,0,6595,87.1020000000002,-0.0907580177737712,0.0317040075454699,0.0112058835951013
0.12,-0.0904152085803643,0.0279001060199656,0.00471566212744441,0.896917445767371,0.0821095432487314,-0.197440675505197,0.922055151256327,0.0707736561991801,0,6595,87.1020000000002,-0.0904152085803643,0.0279001060199656,0.00471566212744441
0.12,-0.0907639798832044,0.0265004050621087,0.00694685644593515,0.775904528020353,0.000252377504191189,-0.409681946881331,0.877420764455326,0.0707736561991801,0,6595,87.1020000000002,-0.0907639798832044,0.0265004050621087,0.00694685644593515
0.12,-0.0925228052122843,0.025831290623434,0.000579814453495792,0.739563840739997,0.030409167471635,-0.00992528957074205,0.740255296076615,0.0707736561991801,0,6595,87.1020000000002,-0.0925228052122843,0.025831290623434,0.000579814453495792
0.12,-0.088185948602009,0.0291840200953719,0.00168893211271628,0.90207515970509,-0.0249987637400606,-0.0994522281424322,0.907885057497913,0.0707736561991801,0,6595,87.1020000000002,-0.088185948602009,0.0291840200953719,0.00168893211271628
0.12,-0.0881197292162866,0.0402824062561071,0.00183944303640158,0.937418550819619,0.0879241564979156,-0.00515740360044611,0.941547022473398,0.025053451654066,0,6595,87.1020000000002,-0.0881197292162866,0.0402824062561071,0.00183944303640158
0.12,-0.0901624460517272,0.0333048793566713,0.00196715609784717,0.812666043934041,0.0497938114717968,-0.0673754849488646,0.816973058672309,0.025053451654066,0,6595,87.1020000000002,-0.0901624460517272,0.0333048793566713,0.00196715609784717
0.12,-0.090771472302484,0.0300414103457141,0.00636141470226341,0.775778406106038,0.000208930115167862,-0.409093092426426,0.877034399156176,0.025053451654066,0,6595,87.1020000000002,-0.090771472302484,0.0300414103457141,0.00636141470226341
0.12,-0.0915335751226019,0.0354689501421095,0.00050063011839158,0.73835735594752,-0.0320440263295591,0.00856076586437646,0.739101949271821,0.025053451654066,0,6595,87.1020000000002,-0.0915335751226019,0.0354689501421095,0.00050063011839158
0.12,-0.0894733823047649,0.0394394910194357,0.000499926499406319,0.805796189627743,-0.00966686402075543,4.06877889973046e-08,0.805854172588681,0.025053451654066,0,6595,87.1020000000002,-0.0894733823047649,0.0394394910194357,0.000499926499406319
0.12,-0.0895238322588855,0.0399705779434959,0.00335164091832371,0.896766128421101,0.0409794428683857,-0.204882332166836,0.920785302801525,0.025053451654066,0,6595,87.1020000000002,-0.0895238322588855,0.0399705779434959,0.00335164091832371
0.12,-0.0895194414036735,0.035489526213403,0.00374420922248819,0.930593088720599,0.00403681950198851,-0.103276853089042,0.936315065066354,0.025053451654066,0,6595,87.1020000000002,-0.0895194414036735,0.035489526213403,0.00374420922248819
0.12,-0.0903581089950971,0.0261613250225923,0.00339879282881519,0.923020577205269,0.0872841045120977,-0.242533207215085,0.9583359835918,0.0707736561991801,0,6595,87.1020000000002,-0.0903581089950971,0.0261613250225923,0.00339879282881519
0.12,-0.090260065778021,0.024696531727169,0.00387223310216638,0.904662094890349,-0.0178182171529494,-0.186427402353475,0.923843152890235,0.0707736561991801,0,6595,87.1020000000002,-0.090260065778021,0.024696531727169,0.00387223310216638
0.12,-0.0899891298078527,0.0275121497895976,0.00106378270622433,0.830334448984613,-0.012314459999848,-0.0941744616020526,0.835748629860501,0.0707736561991801,0,6595,87.1020000000002,-0.0899891298078527,0.0275121497895976,0.00106378270622433
0.12,-0.0911799562083297,0.0241346753351344,0.000508634576257133,0.700144899908663,0.0702372888991112,0.0136383457866797,0.703791277365531,0.0707736561991801,0,6595,87.1020000000002,-0.0911799562083297,0.0241346753351344,0.000508634576257133
0.12,-0.0907912973929367,0.0273051277352984,0.00943251257403962,0.775875862145241,0.000283238292853143,-0.40929584301052,0.877215207796378,0.0707736561991801,0,6595,87.1020000000002,-0.0907912973929367,0.0273051277352984,0.00943251257403962
0.12,-0.0894229913175441,0.031081732334599,0.00240983885906114,0.925433006383462,0.0101885906427965,-0.0639064301440414,0.927692884793764,0.0707736561991801,0,6595,87.1020000000002,-0.0894229913175441,0.031081732334599,0.00240983885906114
0.12,-0.0883219676408039,0.0386614532071247,0.000690965470960352,0.820930012542021,-0.0332401424408015,0.0316440661826636,0.822211858030703,0.025053451654066,0,6595,87.1020000000002,-0.0883219676408039,0.0386614532071247,0.000690965470960352
0.12,-0.0908000818296437,0.0377138019674476,0.00751034760198913,0.775337854342146,-0.000204175391883413,-0.406925014704798,0.87563508247213,0.025053451654066,0,6595,87.1020000000002,-0.0908000818296437,0.0377138019674476,0.00751034760198913
0.12,-0.0907927446815451,0.032785517078735,0.00786286291443813,0.775773204388199,0.00019787947817826,-0.408496969325169,0.876751890645735,0.025053451654066,0,6595,87.1020000000002,-0.0907927446815451,0.032785517078735,0.00786286291443813
0.12,-0.0907986003478239,0.0388199325859006,0.00910091772130647,0.77553076268276,-0.000226868154867781,-0.406698458785655,0.875700663306298,0.025053451654066,0,6595,87.1020000000002,-0.0907986003478239,0.0388199325859006,0.00910091772130647
0.12,-0.0908025270964952,0.0363074995260723,0.00894082224881671,0.775283786833654,-0.000176525467641739,-0.407154244794271,0.875693759451536,0.025053451654066,0,6595,87.1020000000002,-0.0908025270964952,0.0363074995260723,0.00894082224881671
0.12,-0.0908056268336891,0.0385519868982952,0.0109341472454034,0.775542886556169,-0.000218377954325212,-0.406668868113901,0.875697656083335,0.025053451654066,0,6595,87.1020000000002,-0.0908056268336891,0.0385519868982952,0.0109341472454034
0.12,-0.0899089007625674,0.0283294875548342,0.00174075008653909,0.856254425346481,-0.0789883067860049,-0.152716979480315,0.87334601925923,0.0707736561991801,0,6595,87.1020000000002,-0.0899089007625674,0.0283294875548342,0.00174075008653909
0.12,-0.0892438537126094,0.0361352293198554,0.000511661933309642,0.76463298385266,-0.022179004619211,-0.00852059471439524,0.765002031876784,0.025053451654066,0,6595,87.1020000000002,-0.0892438537126094,0.0361352293198554,0.000511661933309642
0.12,-0.0891375880520697,0.0233139740542366,0.00128030900418816,0.863045396472665,-0.0302799988382497,0.00832437673592552,0.86361654103563,0.0707736561991801,0,6595,87.1020000000002,-0.0891375880520697,0.0233139740542366,0.00128030900418816
0.12,-0.0928534352032494,0.0314709348863904,0.000548999410478777,0.735628601581905,-0.0714665889511239,-0.0132461256302158,0.739210641594038,0.0707736561991801,0,6595,87.1020000000002,-0.0928534352032494,0.0314709348863904,0.000548999410478777
0.12,-0.0890892494483736,0.034305762783298,0.00269170174595852,0.912429170651862,0.00262074830084017,-0.195926658550859,0.933231544317383,0.025053451654066,0,6595,87.1020000000002,-0.0890892494483736,0.034305762783298,0.00269170174595852
0.12,-0.0892296653297596,0.0248907229700811,0.00105303159379272,0.883714087007957,0.0212141178410107,-0.19541707423337,0.905311249943361,0.0707736561991801,0,6595,87.1020000000002,-0.0892296653297596,0.0248907229700811,0.00105303159379272
0.12,-0.0887849867466937,0.0330736776333007,0.000521860873329028,0.790471476648169,-0.0657400048034105,0.00692636824193414,0.793230658889905,0.025053451654066,0,6595,87.1020000000002,-0.0887849867466937,0.0330736776333007,0.000521860873329028
0.12,-0.0905636344381821,0.0363733158023461,0.00559748106496887,0.836211651066234,-0.00590861373495454,-0.28478613944199,0.883395711056749,0.025053451654066,0,6595,87.1020000000002,-0.0905636344381821,0.0363733158023461,0.00559748106496887
0.12,-0.0917257147891518,0.0232996387953165,0.000519100903334887,0.740289541797292,0.0335734959044961,-0.00815421907496348,0.741095322215986,0.0707736561991801,0,6595,87.1020000000002,-0.0917257147891518,0.0232996387953165,0.000519100903334887
0.12,-0.091346760256223,0.0402078635988901,0.000499704823588444,0.730653961088941,0.0040836056700177,-0.00336759062812049,0.730673133047101,0.025053451654066,0,6595,87.1020000000002,-0.091346760256223,0.0402078635988901,0.000499704823588444
0.12,-0.0887962039143268,0.0281213000894286,0.00147913191017484,0.901926823335776,-0.0219579269392529,0.0368555890287316,0.902946554149628,0.0707736561991801,0,6595,87.1020000000002,-0.0887962039143268,0.0281213000894286,0.00147913191017484
0.12,-0.0894363765431457,0.0404381912064146,0.000571792613277165,0.860956986626154,-0.0227378030074968,-0.18758193103894,0.881448195504588,0.025053451654066,0,6595,87.1020000000002,-0.0894363765431457,0.0404381912064146,0.000571792613277165
0.12,-0.0884609561392979,0.0231313464675024,0.000547456574204951,0.875150126023227,-0.0320245456156847,-0.0850717949746169,0.879858241366508,0.0707736561991801,0,6595,87.1020000000002,-0.0884609561392979,0.0231313464675024,0.000547456574204951
0.12,-0.0899634912456914,0.0325315769257974,0.000500699328280601,0.743632601614983,-0.00615292530231126,-0.0205678712275961,0.743942431913437,0.025053451654066,0,6595,87.1020000000002,-0.0899634912456914,0.0325315769257974,0.000500699328280601
0.12,-0.089301868526433,0.0251359573311861,0.00334433156483201,0.930837919172671,0.036155884135825,-0.119777203074963,0.939208740431973,0.0707736561991801,0,6595,87.1020000000002,-0.089301868526433,0.0251359573311861,0.00334433156483201
0.12,-0.0891873771277461,0.0396593854244385,0.00237724758263021,0.917963414945735,0.0187294339866503,-0.170009087824451,0.933761593137777,0.025053451654066,0,6595,87.1020000000002,-0.0891873771277461,0.0396593854244385,0.00237724758263021
0.12,-0.0907666115506976,0.0376421532374642,0.00538708688012236,0.791442628568283,-0.0241649036290032,-0.166103958815018,0.809046291640035,0.025053451654066,0,6595,87.1020000000002,-0.0907666115506976,0.0376421532374642,0.00538708688012236
0.12,-0.0900872438036787,0.040955095336939,0.00468271311089688,0.893442487561341,0.020258486141848,-0.177490783547209,0.911127248568914,0.025053451654066,0,6595,87.1020000000002,-0.0900872438036787,0.040955095336939,0.00468271311089688
0.12,-0.0903371958530205,0.0378400346014723,0.00448208324946745,0.889468074395833,0.0453519515592785,-0.143277941678698,0.902074732741889,0.025053451654066,0,6595,87.1020000000002,-0.0903371958530205,0.0378400346014723,0.00448208324946745
0.12,-0.0917825934622665,0.0299342794760558,0.000499567193360479,0.697331625946759,-0.00969512765991935,0.00187713385102261,0.697401545508316,0.0707736561991801,0,6595,87.1020000000002,-0.0917825934622665,0.0299342794760558,0.000499567193360479
0.12,-0.0908379376136573,0.0375414860046254,0.0111739088632397,0.77524221980711,-0.000197523609032267,-0.406567460828359,0.875384280525674,0.025053451654066,0,6595,87.1020000000002,-0.0908379376136573,0.0375414860046254,0.0111739088632397
0.12,-0.0901483864493168,0.0306681036569344,0.00348034194752028,0.863269424908355,0.0163991226493234,-0.13978215749039,0.874666841007442,0.025053451654066,0,6595,87.1020000000002,-0.0901483864493168,0.0306681036569344,0.00348034194752028
0.12,-0.0908381387381046,0.0261692631181667,0.00981673529042406,0.775538792579624,0.000294369742879363,-0.408977045994689,0.876768344319038,0.0707736561991801,0,6595,87.1020000000002,-0.0908381387381046,0.0261692631181667,0.00981673529042406
0.12,-0.0908475348327293,0.0374103665403414,0.0101743806061863,0.775116719425903,-0.000197271676888765,-0.406505599286878,0.875244405809756,0.025053451654066,0,6595,87.1020000000002,-0.0908475348327293,0.0374103665403414,0.0101743806061863
0.12,-0.089975747038706,0.0233330784431214,0.00212079713856732,0.873239940541405,0.0219303252400332,-0.0604648439148484,0.875605464962124,0.0707736561991801,0,6595,87.1020000000002,-0.089975747038706,0.0233330784431214,0.00212079713856732
0.12,-0.0891333501357965,0.0296594915360577,0.00269750221785102,0.957110396958034,0.0374422453551542,-0.183201785542004,0.975205172221815,0.0707736561991801,0,6595,87.1020000000002,-0.0891333501357965,0.0296594915360577,0.00269750221785102
0.12,-0.0908465921036434,0.040283965611002,0.00797316343007796,0.77528592716176,-0.00025653129242786,-0.405966398319971,0.875144017421283,0.025053451654066,0,6595,87.1020000000002,-0.0908465921036434,0.040283965611002,0.00797316343007796
0.12,-0.0908517653020157,0.0351527349472056,0.00880624277280849,0.775090705444327,-0.000127540339048075,-0.407048250721296,0.875473526925851,0.025053451654066,0,6595,87.1020000000002,-0.0908517653020157,0.0351527349472056,0.00880624277280849
0.12,-0.0883419645859737,0.031661155774151,0.000981026857659405,0.950642843620061,0.0283673809180869,-0.0984683473311064,0.956149852194888,0.0707736561991801,0,6595,87.1020000000002,-0.0883419645859737,0.031661155774151,0.000981026857659405
0.12,-0.0903097681815687,0.0327490106180567,0.00371302802946401,0.819709286107482,-0.0599504758670809,-0.254500505759204,0.860399837702923,0.025053451654066,0,6595,87.1020000000002,-0.0903097681815687,0.0327490106180567,0.00371302802946401
0.12,-0.0901307183806399,0.031921948900227,0.00433297728711612,0.888800847234793,-0.00957405180591007,-0.162087708042453,0.903510394855379,0.025053451654066,0,6595,87.1020000000002,-0.0901307183806399,0.031921948900227,0.00433297728711612
0.12,-0.0908643260782075,0.0354933788385593,0.0107120135069159,0.775044325116929,-0.000138152798126119,-0.406826160421509,0.875329223655567,0.025053451654066,0,6595,87.1020000000002,-0.0908643260782075,0.0354933788385593,0.0107120135069159
0.12,-0.0902535593284123,0.0302735793945387,0.00463979176560009,1.02649082078237,0.0144920673292518,-0.112160755819585,1.03270201912844,0.025053451654066,0,6595,87.1020000000002,-0.0902535593284123,0.0302735793945387,0.00463979176560009
0.12,-0.0895699038051337,0.0314553945992556,0.000499904180908904,0.866458856777669,0.05104778833878,0.000363228810266697,0.867961381121254,0.0707736561991801,0,6595,87.1020000000002,-0.0895699038051337,0.0314553945992556,0.000499904180908904
0.12,-0.090139808244038,0.0239936353663003,0.00296285240296339,0.885854576862564,-0.0473920302459733,-0.154609923510438,0.900493511540805,0.0707736561991801,0,6595,87.1020000000002,-0.090139808244038,0.0239936353663003,0.00296285240296339
