"Time (s)","Parcel Centroid[X] (m)","Parcel Centroid[Y] (m)","Parcel Centroid[Z] (m)","Particle Velocity[i] (m/s)","Particle Velocity[j] (m/s)","Particle Velocity[k] (m/s)","Particle Velocity: Magnitude (m/s)","Volume Fraction of Phase 1","Wall Shear Stress: Magnitude (Pa)","Report: Element Count 1","Report: Total Solver CPU Time (s)","X (m)","Y (m)","Z (m)"
0.18,-0.0315418279213601,0.0306277835813722,0.000506844217548948,0.909538650880048,0.011184602935987,-0.00218780353694101,0.909610047917155,0.041809354150434,0,16057,474.639999999993,-0.0315418279213601,0.0306277835813722,0.000506844217548948
0.18,-0.0181644643090164,0.0225844803864444,0.00073453759372001,1.23180403173383,-0.00242703414680882,-0.0395145666667086,1.23244004481732,0.041809354150434,0,16057,474.639999999993,-0.0181644643090164,0.0225844803864444,0.00073453759372001
0.18,-0.0284072693420916,0.027777731041408,0.00054145672470001,1.11205792899032,-0.0202908795414266,-0.0380773354654052,1.11289462245936,0.041809354150434,0,16057,474.639999999993,-0.0284072693420916,0.027777731041408,0.00054145672470001
0.18,-0.0204792104450314,0.0238314782357935,0.000500545496199332,1.09826484005147,-0.0187365389439603,0.00200885461981271,1.09842648924804,0.041809354150434,0,16057,474.639999999993,-0.0204792104450314,0.0238314782357935,0.000500545496199332
0.18,-0.0231743060796475,0.02567360466758,0.0013741308534604,1.18849341974876,-0.0463023626072813,0.0719444048177265,1.19156893000518,0.041809354150434,0,16057,474.639999999993,-0.0231743060796475,0.02567360466758,0.0013741308534604
0.18,-0.0183387089871381,0.0295282159219387,0.000499926523709153,1.16334238449878,0.0107402966896922,-8.35798811188623e-08,1.16339196212811,0.041809354150434,0,16057,474.639999999993,-0.0183387089871381,0.0295282159219387,0.000499926523709153
0.18,-0.0237363920351891,0.0359109710306054,0.000524664832494654,1.03703629226655,-0.0155197361167882,0.0162430268031317,1.0372796004968,0.00145181079131959,0,16057,474.639999999993,-0.0237363920351891,0.0359109710306054,0.000524664832494654
0.18,-0.0247610432175938,0.0296253998471575,0.000501834754738935,1.04884795274535,-0.00453210426500507,-0.00530706439959481,1.04887117077347,0.041809354150434,0,16057,474.639999999993,-0.0247610432175938,0.0296253998471575,0.000501834754738935
0.18,-0.0204314232151193,0.0379953827236271,0.000514213522970616,1.05961878259387,0.053568870098827,0.0153105432743438,1.06108246663713,0.112038828136,0,16057,474.639999999993,-0.0204314232151193,0.0379953827236271,0.000514213522970616
0.18,-0.02154995492224,0.0322077779502857,0.00124235580095396,1.25462339831851,0.00840704440024048,-0.0991747187383322,1.25856512538711,0.00145181079131959,0,16057,474.639999999993,-0.02154995492224,0.0322077779502857,0.00124235580095396
0.18,-0.0168965676121476,0.0312641870528276,0.000499926520662936,1.20474594674448,0.00119397822236709,2.3613720375658e-09,1.2047465383977,0.041809354150434,0,16057,474.639999999993,-0.0168965676121476,0.0312641870528276,0.000499926520662936
0.18,-0.0220662375960047,0.0243471040815815,0.000499926520974185,1.1324576677889,0.0162761072012189,1.40344055157056e-08,1.13257462491418,0.041809354150434,0,16057,474.639999999993,-0.0220662375960047,0.0243471040815815,0.000499926520974185
0.18,-0.0271390842365434,0.0330701942199845,0.00050043441968097,1.00919699539887,-0.00524177349277489,0.0035784496033509,1.00921695240073,0.00145181079131959,0,16057,474.639999999993,-0.0271390842365434,0.0330701942199845,0.00050043441968097
0.18,-0.0286328274731894,0.0263634977913597,0.000518318672267466,0.967488694280315,-0.0275564484976642,0.0137808609670629,0.967979154498188,0.041809354150434,0,16057,474.639999999993,-0.0286328274731894,0.0263634977913597,0.000518318672267466
0.18,-0.019179023469656,0.033933789671543,0.00156304831052434,1.29914292890135,-0.0275136584684291,-0.0372876650746251,1.29996912312693,0.00145181079131959,0,16057,474.639999999993,-0.019179023469656,0.033933789671543,0.00156304831052434
0.18,-0.0243914781274602,0.0403733446769182,0.000776167802490449,1.15685129030087,-0.0192243475676287,0.0307558268176018,1.15741971829298,0.112038828136,0,16057,474.639999999993,-0.0243914781274602,0.0403733446769182,0.000776167802490449
0.18,-0.0257341848776985,0.0396029163101715,0.00120917740925535,1.16220334966882,-0.0031133975439959,0.00082745182621487,1.16220781442142,0.112038828136,0,16057,474.639999999993,-0.0257341848776985,0.0396029163101715,0.00120917740925535
0.18,-0.0334144451093162,0.0413490560188513,0.000499926548797651,0.903140067150498,-0.000788289090189409,1.61972764072453e-10,0.903140411172203,0.112038828136,0,16057,474.639999999993,-0.0334144451093162,0.0413490560188513,0.000499926548797651
0.18,-0.0491750730973631,0.0326414940166373,0.000500525163300518,0.732751078252249,0.00922646385604812,0.00160474343844353,0.732810920713266,0.112038828136,0,16057,474.639999999993,-0.0491750730973631,0.0326414940166373,0.000500525163300518
0.18,-0.0389634562558359,0.0223526794694152,0.000500192930824287,0.813505514955743,-0.00405277431791037,-0.00171597906524047,0.813517419867106,0.041809354150434,0,16057,474.639999999993,-0.0389634562558359,0.0223526794694152,0.000500192930824287
0.18,-0.0296915696094831,0.032189959676422,0.000500491264758857,1.01449138790127,-0.0265722639815892,-0.109478689205137,1.02072740960995,0.041809354150434,0,16057,474.639999999993,-0.0296915696094831,0.032189959676422,0.000500491264758857
0.18,-0.0184330886503883,0.0330306692931793,0.000541317007353296,1.16955639837504,0.00342154835599518,-0.00602604421745104,1.16957692743233,0.00145181079131959,0,16057,474.639999999993,-0.0184330886503883,0.0330306692931793,0.000541317007353296
0.18,-0.0208478723230269,0.033680661101489,0.000639447989298332,1.12920749955537,0.0550566794903051,-0.0338319286575439,1.13105500061017,0.00145181079131959,0,16057,474.639999999993,-0.0208478723230269,0.033680661101489,0.000639447989298332
0.18,-0.0216915349062572,0.0299056176496709,0.000502419265721381,1.13270414542726,-0.00238771987204149,0.00332157376679661,1.13271153217692,0.041809354150434,0,16057,474.639999999993,-0.0216915349062572,0.0299056176496709,0.000502419265721381
0.18,-0.0274394369328638,0.0398379639221133,0.00050080197143888,1.01224538914727,0.0122312951759454,-0.00872758333249874,1.01235690502036,0.112038828136,0,16057,474.639999999993,-0.0274394369328638,0.0398379639221133,0.00050080197143888
0.18,-0.0449941184636895,0.0356433022411442,0.000501388185246086,0.787885126709812,-0.0164827669831705,-0.00168668465792122,0.788059324799277,0.112038828136,0,16057,474.639999999993,-0.0449941184636895,0.0356433022411442,0.000501388185246086
0.18,-0.0407231840025086,0.038179324825623,0.000549138548609266,0.958982268100876,0.0418894600619995,-0.0542155917462916,0.961426569106859,0.112038828136,0,16057,474.639999999993,-0.0407231840025086,0.038179324825623,0.000549138548609266
0.18,-0.0258519484842573,0.0329633747310393,0.000512541721899747,0.994242532190108,0.0300172554937307,0.00310241489225625,0.994700393797719,0.00145181079131959,0,16057,474.639999999993,-0.0258519484842573,0.0329633747310393,0.000512541721899747
0.18,-0.0184059535271639,0.0399831461881326,0.00061495989212131,1.19209008783652,0.0695935266908749,-0.0124759184335145,1.1941849459008,0.112038828136,0,16057,474.639999999993,-0.0184059535271639,0.0399831461881326,0.00061495989212131
0.18,-0.0265566851808635,0.0360989529529856,0.000509892662255214,1.0576949850931,-0.0128533626548572,0.0106394290102209,1.05782658686209,0.112038828136,0,16057,474.639999999993,-0.0265566851808635,0.0360989529529856,0.000509892662255214
0.18,-0.0503877443351481,0.0260780139377339,0.000515670793179574,0.7511884189501,0.00619221047715927,0.0240438293794665,0.751598622914234,0.041809354150434,0,16057,474.639999999993,-0.0503877443351481,0.0260780139377339,0.000515670793179574
0.18,-0.0207856316093229,0.0323194228735495,0.000518539054009264,1.20302561337561,0.0280488748045843,-0.0216958968150748,1.2035481202487,0.00145181079131959,0,16057,474.639999999993,-0.0207856316093229,0.0323194228735495,0.000518539054009264
0.18,-0.0349762043717584,0.0251063742933927,0.00049962460315124,0.946888258155647,-0.00607511400006451,0.00240373590746509,0.946910797482774,0.041809354150434,0,16057,474.639999999993,-0.0349762043717584,0.0251063742933927,0.00049962460315124
0.18,-0.0232720556246956,0.0253109042643694,0.00230019518097967,1.16876593892356,-0.109954474901128,0.0202346857410387,1.17410103868691,0.041809354150434,0,16057,474.639999999993,-0.0232720556246956,0.0253109042643694,0.00230019518097967
