"Time (s)","Parcel Centroid[X] (m)","Parcel Centroid[Y] (m)","Parcel Centroid[Z] (m)","Particle Velocity[i] (m/s)","Particle Velocity[j] (m/s)","Particle Velocity[k] (m/s)","Particle Velocity: Magnitude (m/s)","Volume Fraction of Phase 1","Wall Shear Stress: Magnitude (Pa)","Report: Element Count 1","Report: Total Solver CPU Time (s)","X (m)","Y (m)","Z (m)"
0.06,-0.0738077214507482,0.0317286331912707,0.00050949018209685,0.834796881041075,-0.0291545782207946,0.000304883336295949,0.835305881088471,0.135059573186119,0,8616,153.634,-0.0738077214507482,0.0317286331912707,0.00050949018209685
0.06,-0.0737022941011255,0.0236717802547163,0.00328034047087409,1.09148925270123,-0.0961653949807007,-0.216859285201668,1.11697113728703,0.312623479713934,0,8616,153.634,-0.0737022941011255,0.0236717802547163,0.00328034047087409
0.06,-0.0750027775056236,0.0276061884066617,0.00119114922140595,0.848781254473991,0.0240915642975653,-0.00402465261824172,0.849132627594443,0.312623479713934,0,8616,153.634,-0.0750027775056236,0.0276061884066617,0.00119114922140595
0.06,-0.0716039615074452,0.023514125118769,0.00154749969480969,1.05536070002364,-0.00283131180722165,-0.13616917860994,1.06411290222619,0.00054144994901786,0,8616,153.634,-0.0716039615074452,0.023514125118769,0.00154749969480969
0.06,-0.0746100089206665,0.0259115672097507,0.00288608192380009,0.984420710565177,-0.0387696683016535,-0.101582743421991,0.990407126555038,0.312623479713934,0,8616,153.634,-0.0746100089206665,0.0259115672097507,0.00288608192380009
0.06,-0.0704140338656629,0.0297514502972292,0.00188273762312253,1.07051120528336,0.0223140346070893,-0.0405097343939439,1.0715097738044,0.312623479713934,0,8616,153.634,-0.0704140338656629,0.0297514502972292,0.00188273762312253
0.06,-0.071418735076925,0.0367232731296503,0.000505144258039423,0.971117453587249,-0.0112037031034812,0.00383123265850294,0.971189636460716,0.135059573186119,0,8616,153.634,-0.071418735076925,0.0367232731296503,0.000505144258039423
0.06,-0.074406932953435,0.0290596457106086,0.00350839541292324,1.02263037542359,-0.0253510937897296,-0.103885691210805,1.02820610751623,0.312623479713934,0,8616,153.634,-0.074406932953435,0.0290596457106086,0.00350839541292324
0.06,-0.0700079907696892,0.0364218109335766,0.000572820629504571,1.0778873391103,0.0147382986423964,-0.108096340906574,1.08339427365043,0.135059573186119,0,8616,153.634,-0.0700079907696892,0.0364218109335766,0.000572820629504571
0.06,-0.0737665355268829,0.0321932870579642,0.00195925956636842,0.97939782688748,-0.0352404518835094,-0.0276968541068652,0.980422923277648,0.135059573186119,0,8616,153.634,-0.0737665355268829,0.0321932870579642,0.00195925956636842
0.06,-0.0699252857930578,0.0304788999767765,0.00111670643261423,1.08859006910851,0.00869457963538444,-0.0804900520930291,1.09159634607425,0.312623479713934,0,8616,153.634,-0.0699252857930578,0.0304788999767765,0.00111670643261423
0.06,-0.0707281241930138,0.0249725965098549,0.00051804855371771,0.970618194284092,-0.0167165569619082,-0.00874041923269512,0.970801481910867,0.312623479713934,0,8616,153.634,-0.0707281241930138,0.0249725965098549,0.00051804855371771
0.06,-0.0729505573099251,0.0345069545040851,0.000500572818341599,0.972377194903947,-0.0699957948902174,-0.00315366435529501,0.974898336274326,0.135059573186119,0,8616,153.634,-0.0729505573099251,0.0345069545040851,0.000500572818341599
0.06,-0.073127066641525,0.0272813992188571,0.000842055684836431,1.05292889112183,-0.023602399461207,-0.174685912235259,1.06758207691627,0.312623479713934,0,8616,153.634,-0.073127066641525,0.0272813992188571,0.000842055684836431
0.06,-0.0731689139477068,0.0341715410196248,0.00423344112519321,1.07217458237499,-0.0319930479782472,-0.102669971207728,1.07755418109612,0.135059573186119,0,8616,153.634,-0.0731689139477068,0.0341715410196248,0.00423344112519321
0.06,-0.0737581286269509,0.0399297171966645,0.00209662787886989,1.01604741570733,0.00471836837302395,-0.0178269716364609,1.01621474840871,0.135059573186119,0,8616,153.634,-0.0737581286269509,0.0399297171966645,0.00209662787886989
0.06,-0.075595414531076,0.0394898706834658,0.00434523648477011,0.89838390358384,0.0195094805513351,0.00683241832802119,0.898621689027219,0.135059573186119,0,8616,153.634,-0.075595414531076,0.0394898706834658,0.00434523648477011
0.06,-0.0736091484578688,0.0412932220317446,0.000499926559241655,0.814305708604038,-0.00616091799644505,1.44313686758365e-09,0.814329014573154,0.135059573186119,0,8616,153.634,-0.0736091484578688,0.0412932220317446,0.000499926559241655
0.06,-0.0833522264993329,0.0318014034050163,0.000509619849190632,0.691568365406689,0.0157789428461197,-0.00523159863048525,0.691768132174974,0.135059573186119,0,8616,153.634,-0.0833522264993329,0.0318014034050163,0.000509619849190632
0.06,-0.0755937924244244,0.0224784513884761,0.00165048027392076,0.823322483922242,0.00623934641557375,-0.102432274016479,0.829693445036039,0.312623479713934,0,8616,153.634,-0.0755937924244244,0.0224784513884761,0.00165048027392076
0.06,-0.0728960380621557,0.0335088809441077,0.000499329409189925,0.905343332704452,-0.0806302849042989,-0.0102110974369265,0.908984080953577,0.135059573186119,0,8616,153.634,-0.0728960380621557,0.0335088809441077,0.000499329409189925
0.06,-0.07193910286723,0.0331942602805383,0.00206488035525453,1.0488600535427,-0.0202794337027384,0.0591055302863849,1.05071981567844,0.135059573186119,0,8616,153.634,-0.07193910286723,0.0331942602805383,0.00206488035525453
0.06,-0.0719944550733417,0.0320718177464003,0.00265817396492249,1.05650279275743,-0.0563075191600724,-0.0706473867806229,1.06035830787387,0.135059573186119,0,8616,153.634,-0.0719944550733417,0.0320718177464003,0.00265817396492249
0.06,-0.0732478210753112,0.0302509049537544,0.00221293853211567,1.03832309103251,0.0693150176770894,-0.0877544831766459,1.0443276604421,0.312623479713934,0,8616,153.634,-0.0732478210753112,0.0302509049537544,0.00221293853211567
0.06,-0.074667389402967,0.0402845003802432,0.00151835992882872,0.986680112473786,-0.0276307565382454,-0.0463770482641628,0.988155824586313,0.135059573186119,0,8616,153.634,-0.074667389402967,0.0402845003802432,0.00151835992882872
0.06,-0.079508451167911,0.0350550335697592,0.000514839606127945,0.706376418893057,0.0260027192797179,0.0146334399274731,0.707006311246392,0.135059573186119,0,8616,153.634,-0.079508451167911,0.0350550335697592,0.000514839606127945
0.06,-0.0782108764778764,0.0381678693431092,0.000500078505153858,0.714935428381924,-0.0254533608965517,-0.00300639471431411,0.71539470136824,0.135059573186119,0,8616,153.634,-0.0782108764778764,0.0381678693431092,0.000500078505153858
0.06,-0.0715804723734914,0.0315703268579026,0.000566921815774506,0.923396261265051,0.0224466819635433,0.0973996309905708,0.928790179193636,0.135059573186119,0,8616,153.634,-0.0715804723734914,0.0315703268579026,0.000566921815774506
0.06,-0.07278569954498,0.0378710372886694,0.00185107831993523,1.09605457806281,0.0375257407079781,-0.0470644938826417,1.09770619288249,0.135059573186119,0,8616,153.634,-0.07278569954498,0.0378710372886694,0.00185107831993523
0.06,-0.0748693936814951,0.0351390982070827,0.00232735958160113,0.888729461073548,-0.0189006407999313,-0.0902435425940157,0.893499404690705,0.135059573186119,0,8616,153.634,-0.0748693936814951,0.0351390982070827,0.00232735958160113
0.06,-0.0828357905414132,0.0258870942234959,0.000499699458889306,0.611180783542915,0.00469165117635165,-0.0128691498988419,0.61133425945387,0.312623479713934,0,8616,153.634,-0.0828357905414132,0.0258870942234959,0.000499699458889306
0.06,-0.0734880213041356,0.0317992577923157,0.00404448288629979,1.09004003590055,0.000409993375234941,-0.153336257195878,1.10077220882954,0.135059573186119,0,8616,153.634,-0.0734880213041356,0.0317992577923157,0.00404448288629979
0.06,-0.0745007846120425,0.0259807514412209,0.000556180477646663,0.824547602882539,0.0127397909318336,0.00870691688652164,0.824691980131975,0.312623479713934,0,8616,153.634,-0.0745007846120425,0.0259807514412209,0.000556180477646663
0.06,-0.0744956139081156,0.0275633565344733,0.00344615401332096,1.04164298621782,-0.0403889655455315,-0.0944669067602387,1.0466973658835,0.312623479713934,0,8616,153.634,-0.0744956139081156,0.0275633565344733,0.00344615401332096
