"Time (s)","Parcel Centroid[X] (m)","Parcel Centroid[Y] (m)","Parcel Centroid[Z] (m)","Particle Velocity[i] (m/s)","Particle Velocity[j] (m/s)","Particle Velocity[k] (m/s)","Particle Velocity: Magnitude (m/s)","Volume Fraction of Phase 1","Wall Shear Stress: Magnitude (Pa)","Report: Element Count 1","Report: Total Solver CPU Time (s)","X (m)","Y (m)","Z (m)"
0.1,-0.0566135778935659,0.031242172520893,0.000501690368653977,0.885599830712172,-0.0673295376726572,0.00202487600950867,0.888157884006833,0.0737697555363738,0,11647,262.353999999998,-0.0566135778935659,0.031242172520893,0.000501690368653977
0.1,-0.0506126804812067,0.0223769906933863,0.00190148384215382,1.1668976113665,0.0145795773049793,-0.0495008898790192,1.16803807197627,0.00798182701163645,0,11647,262.353999999998,-0.0506126804812067,0.0223769906933863,0.00190148384215382
0.1,-0.0566661866777698,0.0275591911285168,0.00125285531088112,1.03657081536486,-0.0364780524843776,-0.0722712818241438,1.03972729201254,0.00798182701163645,0,11647,262.353999999998,-0.0566661866777698,0.0275591911285168,0.00125285531088112
0.1,-0.0504316071346052,0.023301872730258,0.000540455879714153,1.12417121581791,0.0176722104333685,-0.03396989511495,1.1248231786682,0.00798182701163645,0,11647,262.353999999998,-0.0504316071346052,0.023301872730258,0.000540455879714153
0.1,-0.0545418364728118,0.0265407321122,0.00143771265216235,1.07333205117123,-0.0214940270361292,-0.123973256576733,1.0806817540867,0.00798182701163645,0,11647,262.353999999998,-0.0545418364728118,0.0265407321122,0.00143771265216235
0.1,-0.0489186515584508,0.029692788323544,0.000515207995012393,1.13658484286657,-0.022458523494206,-0.10960856298173,1.14207859948013,0.00798182701163645,0,11647,262.353999999998,-0.0489186515584508,0.029692788323544,0.000515207995012393
0.1,-0.0524520888118797,0.0360863069046958,0.000500014988053751,0.991185618036151,-0.0525505585238225,0.00102622698353338,0.992578230541399,0.0737697555363738,0,11647,262.353999999998,-0.0524520888118797,0.0360863069046958,0.000500014988053751
0.1,-0.0538298866399431,0.0294413615426033,0.00167509102846195,1.10110141693826,0.0248711308477514,-0.0733924252145501,1.10382487361536,0.138317586700671,0,11647,262.353999999998,-0.0538298866399431,0.0294413615426033,0.00167509102846195
0.1,-0.0494277444678232,0.0368517359143595,0.000516058138717064,1.03923482770165,0.0441579460913793,-0.0127860661464136,1.04025114025344,0.0737697555363738,0,11647,262.353999999998,-0.0494277444678232,0.0368517359143595,0.000516058138717064
0.1,-0.053268100532361,0.0320819199875623,0.00130685873367988,1.10310720018838,-0.0116034991774154,0.026493009746881,1.10348630071517,0.0737697555363738,0,11647,262.353999999998,-0.053268100532361,0.0320819199875623,0.00130685873367988
