"Time (s)","Parcel Centroid[X] (m)","Parcel Centroid[Y] (m)","Parcel Centroid[Z] (m)","Particle Velocity[i] (m/s)","Particle Velocity[j] (m/s)","Particle Velocity[k] (m/s)","Particle Velocity: Magnitude (m/s)","Volume Fraction of Phase 1","Wall Shear Stress: Magnitude (Pa)","Report: Element Count 1","Report: Total Solver CPU Time (s)","X (m)","Y (m)","Z (m)"
0.12,-0.0504238412522213,0.0309572295144847,0.000502547286375698,0.930937438688841,-0.0383371174182636,0.0028121367382565,0.931730732259871,0.0831964528522946,0,12755,307.779999999997,-0.0504238412522213,0.0309572295144847,0.000502547286375698
0.12,-0.042582365653629,0.0224327680325966,0.00142447420521227,1.2005276731609,0.00407879459282994,-0.0928504837452135,1.2041198208327,0.0139368693153027,0,12755,307.779999999997,-0.042582365653629,0.0224327680325966,0.00142447420521227
0.12,-0.0496087170951968,0.0275955205097406,0.0012381895207555,1.06075346050431,-0.00280494113098036,-0.0201179406293765,1.06094792671544,0.0139368693153027,0,12755,307.779999999997,-0.0496087170951968,0.0275955205097406,0.0012381895207555
0.12,-0.0429263394042614,0.0234809188888265,0.000499911607087901,1.09987948931549,0.0338415384934113,-7.92947254686316e-05,1.10039999410766,0.0139368693153027,0,12755,307.779999999997,-0.0429263394042614,0.0234809188888265,0.000499911607087901
0.12,-0.0468430904727803,0.0263122201261084,0.00138821733483725,1.15749804944919,-0.0260276173994445,-0.0472885220501171,1.15875596035743,0.0139368693153027,0,12755,307.779999999997,-0.0468430904727803,0.0263122201261084,0.00138821733483725
0.12,-0.0415343296345691,0.0295587907560696,0.000692922590686169,1.10416488398819,-0.019574211855439,0.00431762162920313,1.10434681267207,0.0139368693153027,0,12755,307.779999999997,-0.0415343296345691,0.0295587907560696,0.000692922590686169
0.12,-0.0456119413752561,0.0360028024414238,0.000522446939201824,1.066768050375,0.0271862303512595,0.00640221469478105,1.06713361523972,0.0831964528522946,0,12755,307.779999999997,-0.0456119413752561,0.0360028024414238,0.000522446939201824
0.12,-0.0461770786642881,0.0296311604366119,0.00106011676184009,1.12711192589339,0.0233437277966189,-0.105673504935384,1.13229550593644,0.0139368693153027,0,12755,307.779999999997,-0.0461770786642881,0.0296311604366119,0.00106011676184009
0.12,-0.0423551164970418,0.0371355693613529,0.000499927367316491,1.04897015597028,0.0399759319476796,-0.000126375809905589,1.04973162247417,0.0831964528522946,0,12755,307.779999999997,-0.0423551164970418,0.0371355693613529,0.000499927367316491
0.12,-0.0458210855487168,0.0320343728310385,0.00191844332267295,1.11097034104703,0.0192476243476476,0.0124750692656067,1.11120709009724,0.0831964528522946,0,12755,307.779999999997,-0.0458210855487168,0.0320343728310385,0.00191844332267295
0.12,-0.0409587539211623,0.0312880177478664,0.000499924950116832,1.13902700337787,0.0206346355443151,9.58564084439251e-05,1.139213900809,0.0139368693153027,0,12755,307.779999999997,-0.0409587539211623,0.0312880177478664,0.000499924950116832
0.12,-0.0443005360859556,0.0242790218518085,0.000499926472382795,1.03522189229333,-0.0220168512921831,3.25365521012987e-11,1.03545599038501,0.0139368693153027,0,12755,307.779999999997,-0.0443005360859556,0.0242790218518085,0.000499926472382795
0.12,-0.0470017666775488,0.033173912838827,0.000499687313425885,0.975649717851011,-0.0333298515669631,0.00930321892328812,0.976263182154571,0.0831964528522946,0,12755,307.779999999997,-0.0470017666775488,0.033173912838827,0.000499687313425885
0.12,-0.0480248175167548,0.0266919338914959,0.000521711754426999,0.942618244944693,-0.0624750046278637,-0.0707036709030062,0.947328502149611,0.0139368693153027,0,12755,307.779999999997,-0.0480248175167548,0.0266919338914959,0.000521711754426999
0.12,-0.0442713177640014,0.0341223865060651,0.00256757481111676,1.15683607083665,0.0199130972926288,-0.113541118367929,1.16256518604025,0.0831964528522946,0,12755,307.779999999997,-0.0442713177640014,0.0341223865060651,0.00256757481111676
0.12,-0.0464244969740031,0.0399168705552099,0.000679042692826233,1.00587828785103,0.0139075218651673,0.0302535410582672,1.00642924534271,0.0831964528522946,0,12755,307.779999999997,-0.0464244969740031,0.0399168705552099,0.000679042692826233
0.12,-0.048869464747216,0.0397355340296599,0.00198205910930884,1.07822222737276,-0.0501110730697141,-0.026652452638229,1.07971507559935,0.0831964528522946,0,12755,307.779999999997,-0.048869464747216,0.0397355340296599,0.00198205910930884
0.12,-0.0514014344155238,0.0412719704237447,0.000499908417118716,0.87875376420972,0.0222542038378685,0.0093156495886203,0.879084870207916,0.0831964528522946,0,12755,307.779999999997,-0.0514014344155238,0.0412719704237447,0.000499908417118716
0.12,-0.0645951345005822,0.0319330680916947,0.000499919461428979,0.684213375111099,0.0250500166944227,7.17477775359036e-05,0.684671783532121,0.0831964528522946,0,12755,307.779999999997,-0.0645951345005822,0.0319330680916947,0.000499919461428979
0.12,-0.0549882629360734,0.0223666289541456,0.000499926223280532,0.826182257474902,0.00521414737537202,4.91777018166563e-07,0.826198710903992,0.0139368693153027,0,12755,307.779999999997,-0.0549882629360734,0.0223666289541456,0.000499926223280532
0.12,-0.0490259211565684,0.0325002856740369,0.000500230489685752,0.916841931917833,-0.0396959313322415,-0.00402484717933968,0.917709700549131,0.0831964528522946,0,12755,307.779999999997,-0.0490259211565684,0.0325002856740369,0.000500230489685752
0.12,-0.0423269223137174,0.0325500016287952,0.0014805088474263,1.20402572090758,-0.0295639309121847,-0.0989820007623868,1.20844917108372,0.0831964528522946,0,12755,307.779999999997,-0.0423269223137174,0.0325500016287952,0.0014805088474263
0.12,-0.0432824818501346,0.032562142409618,0.000818925482363363,1.08297554226917,0.0503406350067828,0.0189688921158015,1.08431085190281,0.0831964528522946,0,12755,307.779999999997,-0.0432824818501346,0.032562142409618,0.000818925482363363
0.12,-0.0443408023546727,0.030174183078488,0.000513812160876982,1.13859299854408,-0.0102847268200449,-0.0653317127603038,1.14051217645037,0.0139368693153027,0,12755,307.779999999997,-0.0443408023546727,0.030174183078488,0.000513812160876982
0.12,-0.0483334955302457,0.0400707160063906,0.000499926229752159,1.01264840238375,0.0293668928005498,5.18237701267804e-06,1.01307413414319,0.0831964528522946,0,12755,307.779999999997,-0.0483334955302457,0.0400707160063906,0.000499926229752159
0.12,-0.0609160076574717,0.0355871211832076,0.000500093071615994,0.747536628459243,0.0406978333326366,-0.00317707784610112,0.748650397949419,0.0831964528522946,0,12755,307.779999999997,-0.0609160076574717,0.0355871211832076,0.000500093071615994
0.12,-0.0583175224803334,0.0378941083244083,0.000499926541452087,0.827398394438273,-0.0106894384375531,-2.29165431005277e-09,0.827467441784353,0.0831964528522946,0,12755,307.779999999997,-0.0583175224803334,0.0378941083244083,0.000499926541452087
0.12,-0.0460862097921112,0.0322366498202249,0.000510480348615617,1.01839990479518,0.0284601900176762,-0.0102387726584227,1.01884894904408,0.0831964528522946,0,12755,307.779999999997,-0.0460862097921112,0.0322366498202249,0.000510480348615617
0.12,-0.0428490574594071,0.038873696064893,0.00130865833572303,1.22224054301989,0.0234577335325388,-0.0335706537504553,1.22292648963757,0.0831964528522946,0,12755,307.779999999997,-0.0428490574594071,0.038873696064893,0.00130865833572303
0.12,-0.0491802236038676,0.0355592280429589,0.00146900219038238,1.07827580586013,-0.0122091427677837,0.0344377938720063,1.07889468360781,0.0831964528522946,0,12755,307.779999999997,-0.0491802236038676,0.0355592280429589,0.00146900219038238
0.12,-0.0647819726823779,0.025897259658378,0.000505212042889161,0.706933167950131,0.0158330569419438,0.00381741183792304,0.707120755085915,0.0139368693153027,0,12755,307.779999999997,-0.0647819726823779,0.025897259658378,0.000505212042889161
0.12,-0.044273325602698,0.0320012326441793,0.000539018812354626,1.09928249669396,0.0432508461952829,-0.104759200909014,1.10510955719757,0.0831964528522946,0,12755,307.779999999997,-0.044273325602698,0.0320012326441793,0.000539018812354626
0.12,-0.0529536653694252,0.0253195978584209,0.0004979544893215,0.824828422093164,-0.0392536050103617,-0.00566914785963773,0.825781393975707,0.0139368693153027,0,12755,307.779999999997,-0.0529536653694252,0.0253195978584209,0.0004979544893215
0.12,-0.0463930829224303,0.0268581334226548,0.00212502553139987,1.07391326705146,-0.0841539105445298,0.0502630619039769,1.07837746693866,0.0139368693153027,0,12755,307.779999999997,-0.0463930829224303,0.0268581334226548,0.00212502553139987
